frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
16,1.0,maxwell,0.044806473029544526,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,2.5,maxwell,0.044806473029544526,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10.0,maxwell,0.044806473029544526,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,100.0,maxwell,0.044806473029544526,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1000.0,maxwell,0.044806473029544526,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10000.0,maxwell,0.044806473029544526,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1.0,grain,0.04480731759833439,1.9090577287841206e-09,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,2.5,grain,0.04480731760195917,7.636263688879919e-10,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10.0,grain,0.04480731760260646,1.9090673853409264e-10,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,100.0,grain,0.04480731760264917,1.9090674819069877e-11,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1000.0,grain,0.0448073176026496,1.909067482872649e-12,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10000.0,grain,0.04480731760264961,1.909067482882305e-13,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1.0,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,2.5,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10.0,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,100.0,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1000.0,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10000.0,interface,0.29542598442572376,0.04176991856602987,1e-08,0.0,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1.0,all,0.2954268289945136,0.0417699249235828,1e-08,4.726526147325844e-10,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,2.5,all,0.2954268289981384,0.041769930450894235,1e-08,1.1816315368314611e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10.0,all,0.2954268289987857,0.041769963241888586,1e-08,4.7265261473258444e-09,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,100.0,all,0.2954268289988284,0.041770363434640294,1e-08,4.7265261473258444e-08,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,1000.0,all,0.2954268289988288,0.04177436706313642,1e-08,4.726526147325844e-07,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
16,10000.0,all,0.2954268289988288,0.04181440351819561,1e-08,4.726526147325844e-06,paper,0.14414364110537944,0.3796625358201405,0.2506195113961792,0.04176991856602987,0.8711946069618232,0.3796625358201405,0.310845991442576,0.08546183136504802,3303860.1140356306
17,1.0,maxwell,0.04094451151879781,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,2.5,maxwell,0.04094451151879781,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10.0,maxwell,0.04094451151879781,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,100.0,maxwell,0.04094451151879781,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1000.0,maxwell,0.04094451151879781,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10000.0,maxwell,0.04094451151879781,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1.0,grain,0.040945273150121704,1.9893980708285335e-09,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,2.5,grain,0.040945273154486636,7.957637888505918e-10,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10.0,grain,0.04094527315526609,1.989411508086293e-10,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,100.0,grain,0.040945273155317534,1.9894116424597876e-11,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1000.0,grain,0.04094527315531805,1.9894116438035232e-12,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10000.0,grain,0.040945273155318054,1.9894116438169604e-13,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1.0,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,2.5,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10.0,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,100.0,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1000.0,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10000.0,interface,0.24786850462478988,0.03448733218433201,1e-08,0.0,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1.0,all,0.24786926625611375,0.03448733862222528,1e-08,4.726526147325844e-10,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,2.5,all,0.24786926626047867,0.03448734410133379,1e-08,1.1816315368314611e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10.0,all,0.24786926626125813,0.03448737686822514,1e-08,4.7265261473258444e-09,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,100.0,all,0.2478692662613096,0.03448777705374587,1e-08,4.7265261473258444e-08,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,1000.0,all,0.2478692662613101,0.034491780681518903,1e-08,4.726526147325844e-07,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
17,10000.0,all,0.24786926626131012,0.034531817136505785,1e-08,4.726526147325844e-06,paper,0.1273115296402047,0.3568074125353966,0.20692399310599205,0.03448733218433201,0.9039021704555857,0.3568074125353966,0.321608825489028,0.10441400685658139,2902561.9557395563
18,1.0,maxwell,0.03787162617751096,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,2.5,maxwell,0.03787162617751096,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10.0,maxwell,0.03787162617751096,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,100.0,maxwell,0.03787162617751096,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1000.0,maxwell,0.03787162617751096,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10000.0,maxwell,0.03787162617751096,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1.0,grain,0.03787237863215449,2.3170784409209077e-09,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,2.5,grain,0.03787237863814798,9.268387588125843e-10,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10.0,grain,0.03787237863921825,2.317100192796428e-10,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,100.0,grain,0.03787237863928889,2.3171004103172455e-11,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1000.0,grain,0.03787237863928959,2.317100412492454e-12,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10000.0,grain,0.0378723786392896,2.317100412514206e-13,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1.0,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,2.5,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10.0,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,100.0,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1000.0,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10000.0,interface,0.171571702910621,0.022283346122185004,1e-08,0.0,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1.0,all,0.1715724553652645,0.022283352887758644,1e-08,4.726526147325844e-10,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,2.5,all,0.17157245537125798,0.022283358170261756,1e-08,1.1816315368314611e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10.0,all,0.17157245537232826,0.022283390838847,1e-08,4.7265261473258444e-09,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,100.0,all,0.1715724553723989,0.022283790994875756,1e-08,4.7265261473258444e-08,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,1000.0,all,0.17157245537239962,0.022287794619699586,1e-08,4.726526147325844e-07,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
18,10000.0,all,0.17157245537239962,0.022327831074391544,1e-08,4.726526147325844e-06,paper,0.11394360828008035,0.3375553410628846,0.13370007673311002,0.022283346122185004,0.9220397842150946,0.3375553410628846,0.33237165953548,0.08966794761186922,1982399.5410995628
19,1.0,maxwell,0.03321291073877381,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,2.5,maxwell,0.03321291073877381,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10.0,maxwell,0.03321291073877381,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,100.0,maxwell,0.03321291073877381,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1000.0,maxwell,0.03321291073877381,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10000.0,maxwell,0.03321291073877381,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1.0,grain,0.03321358180174321,2.4361185990137737e-09,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,2.5,grain,0.033213581809171895,9.744582267648943e-10,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10.0,grain,0.033213581810498466,2.436150382671219e-10,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,100.0,grain,0.03321358181058602,2.4361507005119813e-11,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1000.0,grain,0.033213581810586895,2.4361507036903894e-12,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10000.0,grain,0.0332135818105869,2.436150703722173e-13,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1.0,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,2.5,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10.0,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,100.0,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1000.0,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10000.0,interface,0.1426648140466188,0.01824198388464083,1e-08,0.0,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1.0,all,0.14266548510958818,0.018241990769254625,1e-08,4.726526147325844e-10,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,2.5,all,0.14266548511701688,0.018241995980337048,1e-08,1.1816315368314611e-09,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10.0,all,0.14266548511834343,0.018242028613207843,1e-08,4.7265261473258444e-09,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,100.0,all,0.142665485118431,0.018242428758522083,1e-08,4.7265261473258444e-08,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,1000.0,all,0.14266548511843186,0.018246432382274462,1e-08,4.726526147325844e-07,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
19,10000.0,all,0.14266548511843188,0.018286468836859276,1e-08,4.726526147325844e-06,paper,0.09679269021330084,0.31111523622815523,0.10945190330784497,0.01824198388464083,0.934007025708823,0.31111523622815523,0.34313449358193204,0.09530779183970021,1760785.9084771902
20,1.0,maxwell,0.042878578149624966,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,2.5,maxwell,0.042878578149624966,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,10.0,maxwell,0.042878578149624966,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,100.0,maxwell,0.042878578149624966,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,1000.0,maxwell,0.042878578149624966,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,10000.0,maxwell,0.042878578149624966,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,1.0,grain,0.04287921307613549,2.894630554825085e-09,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,2.5,grain,0.04287921308722062,1.1578724367714026e-09,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,10.0,grain,0.04287921308920015,2.8946901165969537e-10,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,100.0,grain,0.04287921308933079,2.8946907122270512e-11,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,1000.0,grain,0.042879213089332104,2.8946907181833533e-12,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,10000.0,grain,0.04287921308933212,2.8946907182429156e-13,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,1.0,interface,0.10190133904843211,0.009837126816467858,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,2.5,interface,0.10190133904843211,0.009837126816467858,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
20,10.0,interface,0.10190133904843211,0.009837126816467858,1e-08,0.0,paper,0.12116106792038384,0.34808198448121935,0.05902276089880715,0.009837126816467858,0.942927909744248,0.34808198448121935,0.353897327628384,0.05362491480577663,848677.1130888051
