frame,time_s,time_h,mechanism,frequency_hz,sigma_real_s_m,sigma_imag_s_m,residual_norm,solve_height_px,solve_width_px,downsample,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,paper_phi,paper_sw,paper_sigma_w_s_m,paper_cec_meq_g,paper_qv_c_m3
21,10024.0,2.7844444444444445,interface,10000.0,0.0990219825783788,0.00887069175486666,2.165862494933995e-15,53,144,8,0.1081727464721017,0.00969044534512573,1e-08,0.0,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,1.0,0.09902246574784054,0.008870698756505396,2.265249004701247e-15,53,144,8,0.10817327429203462,0.009690452887719882,1e-08,4.726526147325844e-10,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,2.5,0.09902246576201369,0.00887070331105453,2.2638025631756398e-15,53,144,8,0.10817327430727022,0.009690457704039031,1e-08,1.1816315368314611e-09,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,10.0,0.09902246576396669,0.008870733731051524,2.256432440361936e-15,53,144,8,0.10817327430999095,0.009690490139498128,1e-08,4.7265261473258444e-09,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,100.0,0.09902246576485109,0.008871108712691768,2.5697915939883494e-15,53,144,8,0.10817327431017051,0.009690890225587532,1e-08,4.7265261473258444e-08,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,1000.0,0.09902246576543706,0.008874861052097243,2.397773483883863e-15,53,144,8,0.10817327431017232,0.009694893843417419,1e-08,4.726526147325844e-07,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
21,10024.0,2.7844444444444445,all,10000.0,0.09902246583478645,0.008912384693414824,2.4021825589858273e-15,53,144,8,0.10817327431017233,0.009734930297409983,1e-08,4.726526147325844e-06,paper,0.13719643563905035,0.37040037208276444,0.058142672070754374,0.00969044534512573,0.9541010642098504,0.37040037208276444,0.364660161674836,0.06245817149423804,785648.1436078759
22,10924.0,3.0344444444444445,maxwell,1.0,0.047843161069195145,4.247013485530342e-09,2.19999493920009e-15,53,144,8,0.05100559888710007,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,maxwell,2.5,0.04784316106908251,1.0617533713852749e-08,2.19569370131439e-15,53,144,8,0.05100559888710007,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,maxwell,10.0,0.047843161069150826,4.2470134855480737e-08,2.354095017202735e-15,53,144,8,0.05100559888710007,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,maxwell,100.0,0.04784316106916712,4.2470134855554673e-07,2.456187236313788e-15,53,144,8,0.05100559888710007,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,maxwell,1000.0,0.04784316107046715,4.247013485413871e-06,2.7427484971772223e-15,53,144,8,0.05100559888710007,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,maxwell,10000.0,0.04784316119434912,4.247013471958837e-05,2.2667166340755186e-15,53,144,8,0.05100559888710007,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,1.0,0.04784359531185324,3.61205771270448e-09,2.3727436437474302e-15,53,144,8,0.05100606183310492,3.850815221863515e-09,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,2.5,0.047843595336921736,1.444907056955178e-09,2.3409522529815727e-15,53,144,8,0.051006061860010936,1.5404156111683773e-09,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,10.0,0.04784359534149234,3.612305132393782e-10,2.091979466629372e-15,53,144,8,0.05100606186481591,3.8510789960258995e-10,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,100.0,0.047843595341721216,3.612307606754217e-11,2.069235009116282e-15,53,144,8,0.05100606186513305,3.8510816339500105e-11,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,1000.0,0.04784359534173948,3.6123076315000065e-12,2.074674478614367e-15,53,144,8,0.05100606186513622,3.85108166032927e-12,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,grain,10000.0,0.047843595341773085,3.6123076317500246e-13,2.187833466660842e-15,53,144,8,0.051006061865136246,3.851081660593062e-13,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,1.0,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,2.5,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,10.0,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,100.0,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,1000.0,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,interface,10000.0,0.07056935697969627,0.0037876993183804187,2.590407739643435e-15,53,144,8,0.07523399945737197,0.004038066761711982,1e-08,0.0,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,1.0,0.07056979122196036,0.0037877071774383157,2.5829138656710896e-15,53,144,8,0.0752344624033768,0.004038075061022402,1e-08,4.726526147325844e-10,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,2.5,0.07056979124688997,0.003787711380812529,2.529081871162297e-15,53,144,8,0.07523446243028283,0.004038079423365587,1e-08,1.1816315368314611e-09,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,10.0,0.07056979125168394,0.003787742149753915,2.2791537901170244e-15,53,144,8,0.0752344624350878,0.004038111631771857,1e-08,4.7265261473258444e-09,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,100.0,0.07056979125214916,0.0037881240558688776,2.609045690525452e-15,53,144,8,0.07523446243540494,0.004038511649742547,1e-08,4.7265261473258444e-08,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,1000.0,0.0705697912527879,0.003791946335456924,2.4462945381787266e-15,53,144,8,0.07523446243540811,0.004042515260760547,1e-08,4.726526147325844e-07,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
22,10924.0,3.0344444444444445,all,10000.0,0.0705697913366515,0.003830169449170313,2.5622282328454037e-15,53,144,8,0.07523446243540814,0.0040825517140719225,1e-08,4.726526147325844e-06,paper,0.13586167994079498,0.3685941941224726,0.024228400570271893,0.004038066761711982,0.9648173964483311,0.3685941941224726,0.375422995721288,0.034503832368490694,328988.540924182
23,11824.0,3.2844444444444445,maxwell,1.0,0.05329910327218006,4.324762035270765e-09,2.0708445904077045e-15,53,144,8,0.055378010620859515,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,maxwell,2.5,0.05329910327227152,1.0811905088216704e-08,2.2061676164218454e-15,53,144,8,0.055378010620859515,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,maxwell,10.0,0.053299103272126724,4.324762035273825e-08,2.1735872905603208e-15,53,144,8,0.055378010620859515,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,maxwell,100.0,0.05329910327231332,4.3247620352984485e-07,2.4555732597151364e-15,53,144,8,0.055378010620859515,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,maxwell,1000.0,0.05329910327292829,4.324762035244762e-06,2.300930367372739e-15,53,144,8,0.055378010620859515,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,maxwell,10000.0,0.05329910333588897,4.3247620289304256e-05,2.5310200471679225e-15,53,144,8,0.055378010620859515,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,1.0,0.05329943993867849,4.40655297063525e-09,2.1090473464847154e-15,53,144,8,0.0553783604188146,4.578428649247949e-09,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,2.5,0.05329943998717422,1.7628748323450843e-09,2.177891737021716e-15,53,144,8,0.0553783604691511,1.8316349970598626e-09,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,10.0,0.05329943999560327,4.407300334035591e-10,1.9671058478962966e-15,53,144,8,0.05537836047814129,4.579205163210967e-10,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,100.0,0.053299439996174675,4.407307808935016e-11,1.965316018611071e-15,53,144,8,0.05537836047873466,4.5792129296807576e-11,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,1000.0,0.05329943999617596,4.407307883688764e-12,2.0071354786149284e-15,53,144,8,0.05537836047874059,4.579213007345588e-12,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,grain,10000.0,0.05329943999620854,4.407307884420981e-13,2.046787878698576e-15,53,144,8,0.05537836047874065,4.579213008122236e-13,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,1.0,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,2.5,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,10.0,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,100.0,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,1000.0,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,interface,10000.0,0.07539617611093306,0.0036828454731518637,2.4064740402759383e-15,53,144,8,0.07833697015783211,0.003826493256162099,1e-08,0.0,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,1.0,0.07539651277769853,0.003682854204474034,2.4155696487498535e-15,53,144,8,0.07833731995578719,0.003826502283085946,1e-08,4.726526147325844e-10,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,2.5,0.07539651282592982,0.003682858047931705,2.5073755279250554e-15,53,144,8,0.0783373200061237,0.00382650620903509,1e-08,1.1816315368314611e-09,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,10.0,0.0753965128345182,0.0036828891615083804,2.796933137773713e-15,53,144,8,0.07833732001511388,0.0038265381990345904,1e-08,4.7265261473258444e-09,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,100.0,0.07539651283523646,0.003683277993450298,2.6791808912573675e-15,53,144,8,0.07833732001570726,0.003826938151473977,1e-08,4.7265261473258444e-08,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,1000.0,0.07539651283586299,0.0036871702395979635,2.4071480679508798e-15,53,144,8,0.07833732001571318,0.0038309417559387955,1e-08,4.726526147325844e-07,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
23,11824.0,3.2844444444444445,all,10000.0,0.07539651288040877,0.003726093091822805,2.666540938491728e-15,53,144,8,0.07833732001571325,0.003870978208594852,1e-08,4.726526147325844e-06,paper,0.14339731381175994,0.37867837779804636,0.022958959536972592,0.003826493256162099,0.9739529037437203,0.37867837779804636,0.38618582976774,0.043394457719034746,303449.34944645275
24,12724.0,3.5344444444444445,maxwell,1.0,0.05677263519238287,4.378523662325698e-09,2.537394428341572e-15,53,144,8,0.058122457304818374,4.448495197483147e-09,1e-08,4.726526147325844e-10,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,maxwell,2.5,0.05677263519252609,1.094630915590439e-08,2.0039811584532395e-15,53,144,8,0.058122457304818374,1.112123799370787e-08,1e-08,1.1816315368314611e-09,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,maxwell,10.0,0.05677263519249421,4.378523662353345e-08,2.208504337340338e-15,53,144,8,0.058122457304818374,4.448495197483148e-08,1e-08,4.7265261473258444e-09,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,maxwell,100.0,0.05677263519246204,4.378523662342573e-07,2.3581268418045553e-15,53,144,8,0.058122457304818374,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,maxwell,1000.0,0.056772635193120494,4.378523662282005e-06,2.2952409444288403e-15,53,144,8,0.058122457304818374,4.448495197483147e-06,1e-08,4.726526147325844e-07,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,maxwell,10000.0,0.05677263526127402,4.3785236553009584e-05,2.1902097280507206e-15,53,144,8,0.058122457304818374,4.448495197483148e-05,1e-08,4.726526147325844e-06,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,1.0,0.05677293113927436,7.113860758206944e-09,2.1112733219584035e-15,53,144,8,0.05812276028812876,7.282999493093157e-09,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,2.5,0.056772931282932426,2.846925284060013e-09,2.1544758544614397e-15,53,144,8,0.05812276043517062,2.9146136121411995e-09,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,10.0,0.05677293130867171,7.117930072106614e-10,2.1051458064586183e-15,53,144,8,0.058122760461443115,7.287165558765027e-10,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,100.0,0.056772931310310346,7.117970788747841e-11,1.978701492146767e-15,53,144,8,0.058122760463177256,7.287207243491174e-11,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,1000.0,0.05677293131047809,7.117971195944619e-12,2.012577372353495e-15,53,144,8,0.058122760463194596,7.287207660340845e-12,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,grain,10000.0,0.056772931310599496,7.117971199975796e-13,1.9788855437128083e-15,53,144,8,0.05812276046319477,7.287207664509343e-13,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,1.0,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,2.5,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,10.0,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,100.0,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,1000.0,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,interface,10000.0,0.07000226069131729,0.0022049375831296185,2.490248725633606e-15,53,144,8,0.07166662960115613,0.002257362049389627,1e-08,0.0,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,1.0,0.07000255663788305,0.0022049490755139517,2.608518128175497e-15,53,144,8,0.07166693258446652,0.0022573737808843177,1e-08,4.726526147325844e-10,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,2.5,0.07000255678176352,0.002204951376357327,2.3092785242836037e-15,53,144,8,0.07166693273150838,0.002257376085241233,1e-08,1.1816315368314611e-09,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,10.0,0.07000255680763716,0.0022049820801566668,2.6511000278785393e-15,53,144,8,0.07166693275778088,0.0022574072630581576,1e-08,4.7265261473258444e-09,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,100.0,0.07000255680910192,0.00220537550668284,2.4516273011492745e-15,53,144,8,0.07166693275951502,0.002257806971781448,1e-08,4.7265261473258444e-08,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,1000.0,0.07000255680963907,0.0022093161139067146,2.403671527318966e-15,53,144,8,0.07166693275953236,0.002261810551874318,1e-08,4.726526147325844e-07,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
24,12724.0,3.5344444444444445,all,10000.0,0.07000255686513951,0.002248722818725689,2.4308749998693996e-15,53,144,8,0.07166693275953254,0.0023018470020931795,1e-08,4.726526147325844e-06,paper,0.14642310858621496,0.3826527258314188,0.013544172296337762,0.002257362049389627,0.9813373545536541,0.3826527258314188,0.396948663814192,0.03562597122056989,177154.49428599013
