frame,frequency_hz,mechanism,water_sigma_real_s_m,water_sigma_imag_s_m,solid_sigma_real_s_m,solid_sigma_imag_s_m,driver_mode,saturation_factor,interface_saturation_factor,interface_delta_real_s_m,interface_delta_imag_s_m,solution_sigma_w_s_m,interface_density_1_m,schwarz_sigma_s_s,schwarz_characteristic_length_m,schwarz_diffusion_coefficient_m2_s,schwarz_tau_s
20,100.0,interface,0.3880659035721591,0.0008366304245942504,1e-08,0.0,si03,1.0,1.0,0.03416857594377508,0.0008366304245942504,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1000.0,interface,0.38808618380887056,8.371269938126669e-05,1e-08,0.0,si03,1.0,1.0,0.03418885618048657,8.371269938126669e-05,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10000.0,interface,0.38808638673281237,8.371319624816526e-06,1e-08,0.0,si03,1.0,1.0,0.034189059104428356,8.371319624816526e-06,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1.0,all,0.35878473541524597,0.011967006112878273,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0048874077868619505,0.011967001664383076,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,2.5,all,0.3713473695709366,0.017090844550888138,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.017450041942552612,0.017090833429650145,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10.0,all,0.3861525780425366,0.007897863783535504,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.03225525041415261,0.007897819298583528,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,100.0,all,0.3880659035721591,0.0008370752741139987,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.03416857594377508,0.0008366304245942504,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,1000.0,all,0.38808618380887056,8.816119457874984e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.03418885618048657,8.371269938126669e-05,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
20,10000.0,all,0.38808638673281237,5.285627159964801e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.034189059104428356,8.371319624816526e-06,0.353897327628384,488.4151593453919,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1.0,maxwell,0.364660161674836,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.004062999789660036,0.009948407697011167,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,2.5,maxwell,0.364660161674836,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.014506568683042592,0.014207951465897326,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10.0,maxwell,0.364660161674836,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.026814434432998042,0.006565615055731021,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,100.0,maxwell,0.364660161674836,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.028405020192038746,0.0006955075957212407,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1000.0,maxwell,0.364660161674836,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.02842187955820715,6.959204036386405e-05,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10000.0,maxwell,0.364660161674836,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0284220482529363,6.959245341924894e-06,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1.0,interface,0.368723161464496,0.009948407697011167,1e-08,0.0,si03,1.0,1.0,0.004062999789660036,0.009948407697011167,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,2.5,interface,0.3791667303578786,0.014207951465897326,1e-08,0.0,si03,1.0,1.0,0.014506568683042592,0.014207951465897326,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10.0,interface,0.391474596107834,0.006565615055731021,1e-08,0.0,si03,1.0,1.0,0.026814434432998042,0.006565615055731021,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,100.0,interface,0.3930651818668747,0.0006955075957212407,1e-08,0.0,si03,1.0,1.0,0.028405020192038746,0.0006955075957212407,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1000.0,interface,0.39308204123304313,6.959204036386405e-05,1e-08,0.0,si03,1.0,1.0,0.02842187955820715,6.959204036386405e-05,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10000.0,interface,0.3930822099277723,6.959245341924894e-06,1e-08,0.0,si03,1.0,1.0,0.0284220482529363,6.959245341924894e-06,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1.0,all,0.368723161464496,0.009948412145506364,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.004062999789660036,0.009948407697011167,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,2.5,all,0.3791667303578786,0.014207962587135319,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.014506568683042592,0.014207951465897326,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10.0,all,0.391474596107834,0.0065656595406829955,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.026814434432998042,0.006565615055731021,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,100.0,all,0.3930651818668747,0.000695952445240989,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.028405020192038746,0.0006955075957212407,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,1000.0,all,0.39308204123304313,7.40405355613472e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.02842187955820715,6.959204036386405e-05,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
21,10000.0,all,0.3930822099277723,5.1444197316756376e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0284220482529363,6.959245341924894e-06,0.364660161674836,406.0292850990525,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1.0,maxwell,0.375422995721288,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.003563743822718888,0.008725960696906435,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,2.5,maxwell,0.375422995721288,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.01272402097204293,0.01246209743818816,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10.0,maxwell,0.375422995721288,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.023519512679643334,0.00575884108011961,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,100.0,maxwell,0.375422995721288,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.02491464939309127,0.0006100445548172255,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1000.0,maxwell,0.375422995721288,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.024929437102948038,6.104066374511815e-05,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10000.0,maxwell,0.375422995721288,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.024929585068695033,6.104102604481112e-06,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1.0,interface,0.3789867395440069,0.008725960696906435,1e-08,0.0,si03,1.0,1.0,0.003563743822718888,0.008725960696906435,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,2.5,interface,0.38814701669333096,0.01246209743818816,1e-08,0.0,si03,1.0,1.0,0.01272402097204293,0.01246209743818816,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10.0,interface,0.3989425084009314,0.00575884108011961,1e-08,0.0,si03,1.0,1.0,0.023519512679643334,0.00575884108011961,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,100.0,interface,0.4003376451143793,0.0006100445548172255,1e-08,0.0,si03,1.0,1.0,0.02491464939309127,0.0006100445548172255,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1000.0,interface,0.40035243282423605,6.104066374511815e-05,1e-08,0.0,si03,1.0,1.0,0.024929437102948038,6.104066374511815e-05,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10000.0,interface,0.40035258078998304,6.104102604481112e-06,1e-08,0.0,si03,1.0,1.0,0.024929585068695033,6.104102604481112e-06,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1.0,all,0.3789867395440069,0.008725965145401632,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.003563743822718888,0.008725960696906435,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,2.5,all,0.38814701669333096,0.012462108559426152,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.01272402097204293,0.01246209743818816,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10.0,all,0.3989425084009314,0.005758885565071585,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.023519512679643334,0.00575884108011961,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,100.0,all,0.4003376451143793,0.0006104894043369738,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.02491464939309127,0.0006100445548172255,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,1000.0,all,0.40035243282423605,6.54891589426013e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.024929437102948038,6.104066374511815e-05,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
22,10000.0,all,0.40035258078998304,5.058905457931259e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.024929585068695033,6.104102604481112e-06,0.375422995721288,356.1369509043928,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1.0,maxwell,0.38618582976774,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.002693008664147812,0.006593932933668095,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,2.5,maxwell,0.38618582976774,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.009615140825236868,0.00941721348222236,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10.0,maxwell,0.38618582976774,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.01777295298809979,0.00435177434060916,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,100.0,maxwell,0.38618582976774,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.018827213744171636,0.00046099140492809025,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1000.0,maxwell,0.38618582976774,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.01883838834951597,4.612650193400367e-05,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10000.0,maxwell,0.38618582976774,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.01883850016255823,4.612677571244025e-06,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1.0,interface,0.3888788384318878,0.006593932933668095,1e-08,0.0,si03,1.0,1.0,0.002693008664147812,0.006593932933668095,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,2.5,interface,0.39580097059297686,0.00941721348222236,1e-08,0.0,si03,1.0,1.0,0.009615140825236868,0.00941721348222236,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10.0,interface,0.4039587827558398,0.00435177434060916,1e-08,0.0,si03,1.0,1.0,0.01777295298809979,0.00435177434060916,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,100.0,interface,0.40501304351191164,0.00046099140492809025,1e-08,0.0,si03,1.0,1.0,0.018827213744171636,0.00046099140492809025,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1000.0,interface,0.405024218117256,4.612650193400367e-05,1e-08,0.0,si03,1.0,1.0,0.01883838834951597,4.612650193400367e-05,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10000.0,interface,0.40502432993029824,4.612677571244025e-06,1e-08,0.0,si03,1.0,1.0,0.01883850016255823,4.612677571244025e-06,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1.0,all,0.3888788384318878,0.006593937382163293,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.002693008664147812,0.006593932933668095,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,2.5,all,0.39580097059297686,0.009417224603460353,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.009615140825236868,0.00941721348222236,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10.0,all,0.4039587827558398,0.0043518188255611346,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.01777295298809979,0.00435177434060916,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,100.0,all,0.40501304351191164,0.0004614362544478386,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.018827213744171636,0.00046099140492809025,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,1000.0,all,0.405024218117256,5.0574997131486816e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.01883838834951597,4.612650193400367e-05,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
23,10000.0,all,0.40502432993029824,4.90976295460755e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.01883850016255823,4.612677571244025e-06,0.38618582976774,269.1214470284238,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1.0,maxwell,0.396948663814192,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0023335422131984924,0.005713765817602179,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,2.5,maxwell,0.396948663814192,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.00833169877997351,0.008160191047295373,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10.0,maxwell,0.396948663814192,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.015400595105046697,0.0037708935961923533,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,100.0,maxwell,0.396948663814192,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.016314131704748176,0.0003994576466250587,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1000.0,maxwell,0.396948663814192,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.016323814708607016,3.996947386139991e-05,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10000.0,maxwell,0.396948663814192,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.016323911596692664,3.996971109551926e-06,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1.0,interface,0.3992822060273905,0.005713765817602179,1e-08,0.0,si03,1.0,1.0,0.0023335422131984924,0.005713765817602179,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,2.5,interface,0.40528036259416556,0.008160191047295373,1e-08,0.0,si03,1.0,1.0,0.00833169877997351,0.008160191047295373,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10.0,interface,0.41234925891923874,0.0037708935961923533,1e-08,0.0,si03,1.0,1.0,0.015400595105046697,0.0037708935961923533,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,100.0,interface,0.4132627955189402,0.0003994576466250587,1e-08,0.0,si03,1.0,1.0,0.016314131704748176,0.0003994576466250587,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1000.0,interface,0.413272478522799,3.996947386139991e-05,1e-08,0.0,si03,1.0,1.0,0.016323814708607016,3.996947386139991e-05,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10000.0,interface,0.4132725754108847,3.996971109551926e-06,1e-08,0.0,si03,1.0,1.0,0.016323911596692664,3.996971109551926e-06,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1.0,all,0.3992822060273905,0.005713770266097376,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0023335422131984924,0.005713765817602179,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,2.5,all,0.40528036259416556,0.008160202168533366,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.00833169877997351,0.008160191047295373,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10.0,all,0.41234925891923874,0.003770938081144328,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.015400595105046697,0.0037708935961923533,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,100.0,all,0.4132627955189402,0.00039990249614480704,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.016314131704748176,0.0003994576466250587,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,1000.0,all,0.413272478522799,4.4417969058883056e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.016323814708607016,3.996947386139991e-05,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
24,10000.0,all,0.4132725754108847,4.8481923084383405e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.016323911596692664,3.996971109551926e-06,0.396948663814192,233.19875107665803,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1.0,maxwell,0.407711497860644,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0014164260244659654,0.003468172358734774,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,2.5,maxwell,0.407711497860644,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0050572194122815274,0.004953116724707046,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10.0,maxwell,0.407711497860644,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.009347936187171862,0.002288877310609242,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,100.0,maxwell,0.407711497860644,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.009902439554113634,0.0002424649544162906,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1000.0,maxwell,0.407711497860644,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.009908316995962807,2.426088657890647e-05,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10000.0,maxwell,0.407711497860644,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.009908375805615016,2.426103057655032e-06,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1.0,interface,0.40912792388510993,0.003468172358734774,1e-08,0.0,si03,1.0,1.0,0.0014164260244659654,0.003468172358734774,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,2.5,interface,0.4127687172729255,0.004953116724707046,1e-08,0.0,si03,1.0,1.0,0.0050572194122815274,0.004953116724707046,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10.0,interface,0.41705943404781587,0.002288877310609242,1e-08,0.0,si03,1.0,1.0,0.009347936187171862,0.002288877310609242,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,100.0,interface,0.4176139374147576,0.0002424649544162906,1e-08,0.0,si03,1.0,1.0,0.009902439554113634,0.0002424649544162906,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1000.0,interface,0.41761981485660676,2.426088657890647e-05,1e-08,0.0,si03,1.0,1.0,0.009908316995962807,2.426088657890647e-05,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10000.0,interface,0.41761987366625897,2.426103057655032e-06,1e-08,0.0,si03,1.0,1.0,0.009908375805615016,2.426103057655032e-06,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1.0,all,0.40912792388510993,0.0034681768072299716,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0014164260244659654,0.003468172358734774,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,2.5,all,0.4127687172729255,0.00495312784594504,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0050572194122815274,0.004953116724707046,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10.0,all,0.41705943404781587,0.0022889217955612165,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.009347936187171862,0.002288877310609242,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,100.0,all,0.4176139374147576,0.00024290980393603892,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.009902439554113634,0.0002424649544162906,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,1000.0,all,0.41761981485660676,2.8709381776389615e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.009908316995962807,2.426088657890647e-05,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
25,10000.0,all,0.41761987366625897,4.6911055032486515e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.009908375805615016,2.426103057655032e-06,0.407711497860644,141.5482342807924,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1.0,maxwell,0.41847433190709604,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0003367876893953456,0.000824637315996418,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,2.5,maxwell,0.41847433190709604,1.112123799370787e-08,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0012024696039242455,0.0011777168085064448,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10.0,maxwell,0.41847433190709604,4.448495197483148e-08,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.002222685671339412,0.0005442329408203005,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,100.0,maxwell,0.41847433190709604,4.4484951974831477e-07,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0023545315316162796,5.765158952653264e-05,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1000.0,maxwell,0.41847433190709604,4.448495197483147e-06,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.002355929027867935,5.768580774751778e-06,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10000.0,maxwell,0.41847433190709604,4.448495197483148e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0023559430112080736,5.768615013485686e-07,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1.0,interface,0.41881111959649137,0.000824637315996418,1e-08,0.0,si03,1.0,1.0,0.0003367876893953456,0.000824637315996418,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,2.5,interface,0.41967680151102027,0.0011777168085064448,1e-08,0.0,si03,1.0,1.0,0.0012024696039242455,0.0011777168085064448,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10.0,interface,0.4206970175784355,0.0005442329408203005,1e-08,0.0,si03,1.0,1.0,0.002222685671339412,0.0005442329408203005,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,100.0,interface,0.42082886343871234,5.765158952653264e-05,1e-08,0.0,si03,1.0,1.0,0.0023545315316162796,5.765158952653264e-05,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1000.0,interface,0.42083026093496395,5.768580774751778e-06,1e-08,0.0,si03,1.0,1.0,0.002355929027867935,5.768580774751778e-06,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10000.0,interface,0.4208302749183041,5.768615013485686e-07,1e-08,0.0,si03,1.0,1.0,0.0023559430112080736,5.768615013485686e-07,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1.0,all,0.41881111959649137,0.0008246417644916155,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0003367876893953456,0.000824637315996418,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,2.5,all,0.41967680151102027,0.0011777279297444385,1e-08,1.1816315368314611e-09,si03,1.0,1.0,0.0012024696039242455,0.0011777168085064448,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10.0,all,0.4206970175784355,0.0005442774257722753,1e-08,4.7265261473258444e-09,si03,1.0,1.0,0.002222685671339412,0.0005442329408203005,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,100.0,all,0.42082886343871234,5.8096439046280954e-05,1e-08,4.7265261473258444e-08,si03,1.0,1.0,0.0023545315316162796,5.765158952653264e-05,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,1000.0,all,0.42083026093496395,1.0217075972234926e-05,1e-08,4.726526147325844e-07,si03,1.0,1.0,0.002355929027867935,5.768580774751778e-06,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
26,10000.0,all,0.4208302749183041,4.506181347618005e-05,1e-08,4.726526147325844e-06,si03,1.0,1.0,0.0023559430112080736,5.768615013485686e-07,0.41847433190709604,33.656330749354005,7e-05,1.3e-05,1.3e-09,0.06499999999999999
27,1.0,maxwell,0.429237165953548,4.448495197483147e-09,1e-08,4.726526147325844e-10,si03,1.0,1.0,0.0,0.0,0.429237165953548,0.0,7e-05,1.3e-05,1.3e-09,0.06499999999999999
